Order ID,Order Date,Region,City,Segment,Ship Mode,Category,Sub-Category,Product Name,Sales Rep,Customer Name,Quantity,Unit Price,Discount,Sales,Cost,Profit,Profit Margin
ORD-2024-1569,2024-12-16,South,Miami,Home Office,Standard Class,Office Supplies,Paper,Sticky Notes Pack,Hiro Tanaka,Linda Johnson,2,9.01,0.0,18.02,7.8,10.22,0.5671
ORD-2024-2456,2024-12-16,West,San Diego,Corporate,Standard Class,Furniture,Chairs,Executive Leather Chair,Daniel Reyes,Olivia Silva,2,339.24,0.05,644.56,443.97,200.59,0.3112
ORD-2024-2302,2024-12-16,Central,Minneapolis,Corporate,Standard Class,Furniture,Chairs,Stackable Guest Chair,Fatima Noor,Mary Brown,1,91.44,0.0,91.44,54.71,36.73,0.4017
ORD-2024-1394,2024-12-16,East,Philadelphia,Consumer,First Class,Office Supplies,Storage,File Storage Box,Ben Torres,Elizabeth Lewis,2,23.17,0.2,37.07,23.44,13.63,0.3677
ORD-2024-1599,2024-12-17,South,Nashville,Consumer,Standard Class,Furniture,Tables,Round Meeting Table,Grace Lin,James Khan,3,269.88,0.05,769.16,556.08,213.08,0.277
ORD-2024-1859,2024-12-17,South,Miami,Consumer,Same Day,Office Supplies,Binders,Heavy-Duty 3-Ring Binder,Hiro Tanaka,Mary Kim,1,12.59,0.15,10.7,5.49,5.21,0.4869
ORD-2024-2061,2024-12-18,South,Miami,Corporate,Standard Class,Office Supplies,Binders,Presentation Binder Set,Grace Lin,Noah Smith,3,17.54,0.1,47.36,28.17,19.19,0.4052
ORD-2024-1594,2024-12-18,South,Miami,Consumer,Standard Class,Furniture,Bookcases,5-Shelf Bookcase,Grace Lin,Elizabeth Silva,1,153.3,0.05,145.63,91.15,54.48,0.3741
ORD-2024-1807,2024-12-18,West,Seattle,Consumer,Second Class,Technology,Machines,Laser Printer Pro,Chloe Zhang,Michael Jones,2,437.15,0.0,874.3,634.33,239.97,0.2745
ORD-2024-1978,2024-12-18,Central,Minneapolis,Consumer,Standard Class,Office Supplies,Storage,Rolling File Cart,Ethan Osei,Emma Singh,4,85.43,0.0,341.72,207.18,134.54,0.3937
ORD-2024-1106,2024-12-19,Central,Minneapolis,Home Office,Standard Class,Technology,Machines,Label Maker,Ethan Osei,Liam Williams,5,60.11,0.05,285.52,191.31,94.21,0.33
ORD-2024-1155,2024-12-20,West,San Diego,Consumer,Standard Class,Technology,Copiers,Compact Copier,Chloe Zhang,David Brown,2,681.08,0.05,1294.05,1001.85,292.2,0.2258
ORD-2024-1383,2024-12-20,Central,Minneapolis,Consumer,First Class,Technology,Phones,Business Smartphone X2,Fatima Noor,Priya Johnson,3,625.2,0.05,1781.82,1406.95,374.87,0.2104
ORD-2024-1649,2024-12-20,East,New York,Consumer,Standard Class,Office Supplies,Binders,Heavy-Duty 3-Ring Binder,Aisha Kumar,Wei Patel,2,11.89,0.0,23.78,10.19,13.59,0.5715
ORD-2024-1151,2024-12-20,Central,Chicago,Home Office,Same Day,Furniture,Furnishings,Wall Clock,Ethan Osei,Mary Williams,5,23.67,0.05,112.43,62.63,49.8,0.4429
ORD-2024-1757,2024-12-20,East,Newark,Consumer,Standard Class,Office Supplies,Paper,Premium Copy Paper (case),Ben Torres,Elizabeth Lewis,14,36.47,0.0,510.58,283.28,227.3,0.4452
ORD-2024-1284,2024-12-21,South,Miami,Consumer,Second Class,Technology,Machines,Label Maker,Grace Lin,Wei Rodriguez,2,63.44,0.05,120.54,83.72,36.82,0.3055
ORD-2024-1673,2024-12-21,West,San Diego,Corporate,Standard Class,Office Supplies,Art,Marker Set,Chloe Zhang,Carlos Chen,1,15.28,0.1,13.75,7.03,6.72,0.4887
ORD-2024-1653,2024-12-22,East,Newark,Corporate,Standard Class,Office Supplies,Supplies,Scissors Set,Ben Torres,Olivia Lewis,1,7.91,0.3,5.54,3.52,2.02,0.3646
ORD-2024-1200,2024-12-23,West,Los Angeles,Home Office,First Class,Office Supplies,Art,Sketch Pad Pro,Daniel Reyes,Ava Khan,3,10.84,0.0,32.52,16.16,16.36,0.5031
ORD-2024-1775,2024-12-23,East,Philadelphia,Corporate,Standard Class,Office Supplies,Supplies,Stapler Heavy Duty,Aisha Kumar,Carlos Lewis,10,18.36,0.05,174.42,101.85,72.57,0.4161
ORD-2024-1576,2024-12-23,Central,Houston,Consumer,Same Day,Office Supplies,Storage,Rolling File Cart,Fatima Noor,Robert Singh,2,91.83,0.0,183.66,116.71,66.95,0.3645
ORD-2024-1132,2024-12-25,Central,Chicago,Corporate,Same Day,Technology,Accessories,Wireless Mouse,Fatima Noor,Olivia Jones,4,31.28,0.05,118.86,64.63,54.23,0.4563
ORD-2024-1656,2024-12-26,West,San Francisco,Corporate,Standard Class,Technology,Copiers,Compact Copier,Daniel Reyes,Patricia Khan,4,716.56,0.1,2579.62,2083.84,495.78,0.1922
ORD-2024-2332,2024-12-26,South,Atlanta,Consumer,Standard Class,Technology,Accessories,Wireless Mouse,Hiro Tanaka,Ava Rodriguez,3,30.65,0.15,78.16,52.13,26.03,0.333
ORD-2024-1072,2024-12-26,East,Philadelphia,Home Office,Standard Class,Office Supplies,Paper,Premium Copy Paper (case),Aisha Kumar,James Jones,1,35.79,0.0,35.79,21.92,13.87,0.3875
ORD-2024-2595,2024-12-27,West,Los Angeles,Consumer,Standard Class,Technology,Copiers,All-in-One Copier,Chloe Zhang,Olivia Smith,4,1400.59,0.15,4762.01,3942.38,819.63,0.1721
ORD-2024-1924,2024-12-27,South,Nashville,Consumer,Standard Class,Office Supplies,Supplies,Stapler Heavy Duty,Hiro Tanaka,Robert Brown,1,18.26,0.0,18.26,9.2,9.06,0.4962
ORD-2024-1742,2024-12-27,West,San Diego,Home Office,Standard Class,Furniture,Furnishings,Wall Clock,Chloe Zhang,Olivia Lee,3,25.17,0.0,75.51,35.69,39.82,0.5273
ORD-2024-1021,2024-12-27,Central,Minneapolis,Consumer,Same Day,Furniture,Furnishings,Wall Clock,Ethan Osei,Mary Smith,3,23.21,0.3,48.74,31.96,16.78,0.3443
ORD-2024-1199,2024-12-27,South,Miami,Consumer,Second Class,Technology,Copiers,Compact Copier,Grace Lin,Emma Silva,1,689.47,0.0,689.47,483.69,205.78,0.2985
ORD-2024-1008,2024-12-27,East,New York,Corporate,Standard Class,Technology,Machines,Laser Printer Pro,Ben Torres,Elizabeth Chen,2,426.74,0.1,768.13,585.94,182.19,0.2372
ORD-2024-1218,2024-12-27,Central,Minneapolis,Home Office,Second Class,Furniture,Furnishings,Wall Clock,Ethan Osei,David Chen,5,23.08,0.05,109.63,58.57,51.06,0.4657
ORD-2024-2178,2024-12-28,Central,Chicago,Home Office,Same Day,Technology,Accessories,USB-C Hub,Fatima Noor,Wei Davis,8,40.53,0.0,324.24,198.18,126.06,0.3888
ORD-2024-1262,2024-12-28,West,Seattle,Corporate,Same Day,Technology,Phones,Business Smartphone X2,Daniel Reyes,Patricia Johnson,2,615.51,0.05,1169.47,964.26,205.21,0.1755
ORD-2024-1577,2024-12-28,Central,Dallas,Consumer,Standard Class,Office Supplies,Supplies,Stapler Heavy Duty,Fatima Noor,John Rodriguez,1,18.32,0.05,17.4,9.24,8.16,0.469
ORD-2024-1421,2024-12-29,Central,Chicago,Consumer,Second Class,Technology,Accessories,Wireless Mouse,Ethan Osei,Jennifer Patel,2,28.1,0.1,50.58,30.45,20.13,0.398
ORD-2024-2055,2024-12-29,West,Los Angeles,Consumer,Standard Class,Furniture,Tables,Adjustable Standing Desk,Chloe Zhang,Linda Patel,3,416.43,0.3,874.5,685.65,188.85,0.216
ORD-2024-1765,2024-12-30,South,Charlotte,Corporate,Same Day,Technology,Copiers,Compact Copier,Grace Lin,John Jones,1,750.21,0.1,675.19,532.39,142.8,0.2115
ORD-2024-2128,2024-12-30,South,Atlanta,Consumer,Second Class,Technology,Copiers,All-in-One Copier,Grace Lin,Sofia Lee,1,1398.84,0.1,1258.96,1060.14,198.82,0.1579
ORD-2024-1995,2024-12-30,South,Charlotte,Consumer,Standard Class,Furniture,Bookcases,5-Shelf Bookcase,Hiro Tanaka,Sofia Smith,3,156.32,0.0,468.96,290.61,178.35,0.3803
ORD-2024-1506,2024-12-30,Central,Dallas,Consumer,Standard Class,Technology,Machines,Laser Printer Pro,Fatima Noor,John Lewis,5,471.15,0.1,2120.18,1805.22,314.96,0.1486
ORD-2024-2475,2024-12-31,Central,Minneapolis,Home Office,Second Class,Technology,Accessories,Wireless Mouse,Fatima Noor,Priya Martinez,6,31.18,0.0,187.08,107.96,79.12,0.4229
ORD-2024-2224,2024-12-31,Central,Minneapolis,Consumer,Second Class,Furniture,Bookcases,Corner Bookcase,Fatima Noor,Ava Williams,5,191.85,0.1,863.33,593.27,270.06,0.3128
ORD-2024-1521,2024-12-31,West,San Diego,Consumer,Second Class,Technology,Machines,Laser Printer Pro,Daniel Reyes,David Davis,1,430.71,0.0,430.71,340.41,90.3,0.2097
ORD-2024-1105,2024-12-31,Central,Chicago,Consumer,Second Class,Office Supplies,Paper,Premium Copy Paper (case),Fatima Noor,Robert Lewis,4,34.24,0.0,136.96,77.45,59.51,0.4345
ORD-2025-1935,2025-01-01,East,New York,Consumer,Same Day,Office Supplies,Supplies,Scissors Set,Ben Torres,Noah Clark,2,7.88,0.3,11.03,7.18,3.85,0.349
ORD-2025-2553,2025-01-01,East,Philadelphia,Consumer,First Class,Technology,Accessories,USB-C Hub,Ben Torres,Ava Singh,3,38.88,0.1,104.98,69.75,35.23,0.3356
ORD-2025-1239,2025-01-01,Central,Dallas,Consumer,Standard Class,Office Supplies,Art,Sketch Pad Pro,Fatima Noor,Sofia Garcia,1,11.45,0.0,11.45,5.54,5.91,0.5162
ORD-2025-1253,2025-01-02,Central,Dallas,Corporate,First Class,Technology,Machines,Laser Printer Pro,Fatima Noor,Michael Martinez,2,483.95,0.0,967.9,712.85,255.05,0.2635
ORD-2025-2237,2025-01-02,Central,Houston,Corporate,Standard Class,Technology,Machines,Laser Printer Pro,Fatima Noor,Noah Singh,1,439.66,0.1,395.69,335.22,60.47,0.1528
ORD-2025-1270,2025-01-02,Central,Minneapolis,Consumer,Standard Class,Furniture,Bookcases,5-Shelf Bookcase,Ethan Osei,Noah Rodriguez,4,146.65,0.05,557.27,339.73,217.54,0.3904
ORD-2025-2569,2025-01-02,East,Boston,Consumer,Standard Class,Technology,Phones,Wireless Office Headset,Aisha Kumar,Ava Brown,1,131.67,0.0,131.67,87.16,44.51,0.338
ORD-2025-2433,2025-01-03,Central,Dallas,Consumer,Standard Class,Furniture,Tables,Adjustable Standing Desk,Ethan Osei,Linda Lee,1,462.74,0.1,416.47,300.6,115.87,0.2782
ORD-2025-1092,2025-01-03,West,Seattle,Home Office,Standard Class,Technology,Accessories,Wireless Mouse,Chloe Zhang,Elizabeth Brown,2,29.58,0.1,53.24,31.61,21.63,0.4063
ORD-2025-1937,2025-01-03,South,Miami,Consumer,Second Class,Furniture,Bookcases,Corner Bookcase,Grace Lin,Elizabeth Chen,1,175.18,0.1,157.66,100.46,57.2,0.3628
ORD-2025-1679,2025-01-04,East,Boston,Consumer,Second Class,Furniture,Tables,Conference Table 8ft,Aisha Kumar,Olivia Martinez,1,865.74,0.1,779.17,601.89,177.28,0.2275
ORD-2025-2349,2025-01-04,West,Los Angeles,Home Office,Second Class,Office Supplies,Storage,File Storage Box,Chloe Zhang,Emma Brown,3,23.58,0.1,63.67,34.54,29.13,0.4575
ORD-2025-2534,2025-01-04,West,San Diego,Corporate,Standard Class,Office Supplies,Paper,Sticky Notes Pack,Chloe Zhang,Elizabeth Davis,6,9.45,0.0,56.7,20.06,36.64,0.6462
ORD-2025-1025,2025-01-04,West,San Francisco,Consumer,Standard Class,Office Supplies,Binders,Presentation Binder Set,Daniel Reyes,Wei Khan,2,19.4,0.05,36.86,20.77,16.09,0.4365
ORD-2025-2048,2025-01-04,West,San Francisco,Consumer,Same Day,Office Supplies,Binders,Presentation Binder Set,Chloe Zhang,James Miller,4,19.2,0.0,76.8,37.61,39.19,0.5103
ORD-2025-1102,2025-01-04,West,Los Angeles,Consumer,Standard Class,Technology,Copiers,Compact Copier,Daniel Reyes,Mary Miller,1,742.39,0.0,742.39,566.2,176.19,0.2373
ORD-2025-2582,2025-01-05,Central,Dallas,Consumer,First Class,Technology,Accessories,Wireless Mouse,Fatima Noor,James Chen,1,29.96,0.2,23.97,15.85,8.12,0.3388
ORD-2025-1032,2025-01-05,Central,Minneapolis,Corporate,Second Class,Technology,Copiers,All-in-One Copier,Fatima Noor,Olivia Nguyen,1,1275.8,0.1,1148.22,973.54,174.68,0.1521
ORD-2025-1745,2025-01-05,East,Boston,Consumer,Standard Class,Office Supplies,Storage,File Storage Box,Aisha Kumar,Wei Rodriguez,2,20.94,0.0,41.88,22.02,19.86,0.4742
ORD-2025-1098,2025-01-06,South,Atlanta,Corporate,Standard Class,Furniture,Furnishings,Wall Clock,Grace Lin,John Brown,4,24.36,0.05,92.57,47.9,44.67,0.4826
ORD-2025-2568,2025-01-06,South,Atlanta,Corporate,Standard Class,Office Supplies,Paper,Premium Copy Paper (case),Grace Lin,Michael Rodriguez,2,35.58,0.0,71.16,38.51,32.65,0.4588
ORD-2025-1045,2025-01-06,East,Boston,Consumer,Standard Class,Furniture,Tables,Conference Table 8ft,Ben Torres,Mary Johnson,3,935.56,0.0,2806.68,1967.24,839.44,0.2991
ORD-2025-1476,2025-01-07,East,Boston,Home Office,Standard Class,Technology,Copiers,All-in-One Copier,Ben Torres,Robert Patel,2,1257.32,0.15,2137.44,1888.27,249.17,0.1166
ORD-2025-1356,2025-01-07,East,New York,Consumer,Standard Class,Furniture,Furnishings,Wall Clock,Ben Torres,Elizabeth Lee,4,25.02,0.1,90.07,45.27,44.8,0.4974
ORD-2025-1274,2025-01-08,East,Philadelphia,Home Office,Standard Class,Technology,Accessories,Wireless Mouse,Ben Torres,Sofia Lewis,1,29.75,0.15,25.29,16.03,9.26,0.3662
ORD-2025-1770,2025-01-08,South,Atlanta,Corporate,Second Class,Technology,Accessories,Wireless Mouse,Hiro Tanaka,Wei Clark,2,30.42,0.05,57.8,32.2,25.6,0.4429
ORD-2025-1938,2025-01-09,Central,Dallas,Consumer,Second Class,Technology,Accessories,USB-C Hub,Fatima Noor,Michael Singh,3,41.89,0.0,125.67,69.39,56.28,0.4478
ORD-2025-1588,2025-01-09,South,Miami,Consumer,Second Class,Office Supplies,Paper,Premium Copy Paper (case),Grace Lin,Michael Martinez,1,34.04,0.1,30.64,20.34,10.3,0.3362
ORD-2025-1759,2025-01-10,East,Boston,Consumer,Standard Class,Technology,Accessories,USB-C Hub,Aisha Kumar,James Silva,1,37.56,0.05,35.68,23.33,12.35,0.3461
ORD-2025-1841,2025-01-10,West,San Diego,Consumer,First Class,Technology,Copiers,Compact Copier,Daniel Reyes,John Garcia,1,704.8,0.1,634.32,502.6,131.72,0.2077
ORD-2025-2377,2025-01-11,South,Miami,Consumer,Standard Class,Office Supplies,Storage,Rolling File Cart,Grace Lin,Wei Rodriguez,2,89.9,0.0,179.8,117.92,61.88,0.3442
ORD-2025-2064,2025-01-11,Central,Minneapolis,Corporate,Standard Class,Office Supplies,Supplies,Stapler Heavy Duty,Ethan Osei,Priya Kim,1,18.25,0.1,16.43,9.31,7.12,0.4334
ORD-2025-2270,2025-01-11,East,New York,Consumer,Second Class,Technology,Copiers,Compact Copier,Aisha Kumar,Ava Khan,1,678.67,0.1,610.8,479.51,131.29,0.2149
ORD-2025-2204,2025-01-12,Central,Minneapolis,Consumer,Standard Class,Technology,Machines,Laser Printer Pro,Fatima Noor,Wei Davis,2,459.49,0.3,643.29,592.68,50.61,0.0787
ORD-2025-1532,2025-01-12,South,Atlanta,Home Office,Standard Class,Office Supplies,Storage,Rolling File Cart,Grace Lin,Liam Garcia,1,90.41,0.05,85.89,56.31,29.58,0.3444
ORD-2025-1597,2025-01-12,West,Los Angeles,Consumer,Standard Class,Technology,Machines,Label Maker,Daniel Reyes,Liam Brown,7,56.57,0.05,376.19,242.5,133.69,0.3554
ORD-2025-1852,2025-01-13,East,Newark,Consumer,Standard Class,Technology,Machines,Label Maker,Ben Torres,Elizabeth Johnson,2,56.37,0.2,90.19,64.15,26.04,0.2887
ORD-2025-2072,2025-01-13,Central,Minneapolis,Corporate,Standard Class,Office Supplies,Paper,Premium Copy Paper (case),Fatima Noor,Olivia Lee,2,36.65,0.2,58.64,39.1,19.54,0.3332
ORD-2025-2033,2025-01-13,South,Nashville,Consumer,Second Class,Technology,Machines,Label Maker,Grace Lin,Mary Brown,1,62.93,0.0,62.93,39.35,23.58,0.3747
ORD-2025-1065,2025-01-14,West,Los Angeles,Home Office,Second Class,Technology,Phones,Wireless Office Headset,Daniel Reyes,Robert Williams,5,128.03,0.05,608.14,399.15,208.99,0.3437
ORD-2025-1846,2025-01-14,East,Philadelphia,Consumer,Standard Class,Furniture,Chairs,Stackable Guest Chair,Ben Torres,Mary Patel,1,84.57,0.3,59.2,42.46,16.74,0.2828
ORD-2025-1813,2025-01-14,East,New York,Corporate,Standard Class,Office Supplies,Art,Marker Set,Ben Torres,Sofia Garcia,1,15.26,0.0,15.26,7.07,8.19,0.5367
ORD-2025-2343,2025-01-15,East,Newark,Consumer,Standard Class,Furniture,Chairs,Stackable Guest Chair,Aisha Kumar,Ava Khan,1,87.09,0.05,82.74,45.73,37.01,0.4473
ORD-2025-2586,2025-01-15,East,Boston,Consumer,First Class,Office Supplies,Paper,Sticky Notes Pack,Ben Torres,Mateo Clark,1,9.5,0.1,8.55,3.49,5.06,0.5918
ORD-2025-2285,2025-01-15,Central,Chicago,Corporate,Standard Class,Technology,Phones,Wireless Office Headset,Ethan Osei,Olivia Martinez,3,131.62,0.0,394.86,261.65,133.21,0.3374
ORD-2025-2567,2025-01-16,East,New York,Consumer,Same Day,Technology,Phones,Wireless Office Headset,Aisha Kumar,Jennifer Johnson,1,131.97,0.2,105.58,75.74,29.84,0.2826
ORD-2025-1371,2025-01-16,West,San Diego,Consumer,Standard Class,Office Supplies,Supplies,Stapler Heavy Duty,Chloe Zhang,Priya Williams,8,19.52,0.15,132.74,75.63,57.11,0.4302
ORD-2025-1195,2025-01-17,West,San Diego,Consumer,Standard Class,Furniture,Bookcases,5-Shelf Bookcase,Chloe Zhang,Michael Lee,1,155.33,0.3,108.73,86.45,22.28,0.2049
ORD-2025-2016,2025-01-17,East,New York,Corporate,Standard Class,Office Supplies,Supplies,Scissors Set,Aisha Kumar,Mateo Patel,4,7.62,0.1,27.43,13.88,13.55,0.494
ORD-2025-1089,2025-01-17,West,Los Angeles,Consumer,Standard Class,Office Supplies,Supplies,Stapler Heavy Duty,Daniel Reyes,Wei Patel,5,19.01,0.15,80.79,51.69,29.1,0.3602
ORD-2025-2028,2025-01-17,East,Philadelphia,Corporate,First Class,Furniture,Bookcases,5-Shelf Bookcase,Ben Torres,Linda Kim,1,148.19,0.0,148.19,81.55,66.64,0.4497
ORD-2025-1850,2025-01-17,South,Nashville,Home Office,Second Class,Office Supplies,Storage,File Storage Box,Grace Lin,Linda Silva,1,22.06,0.05,20.96,10.96,10.0,0.4771
ORD-2025-2432,2025-01-17,West,San Diego,Corporate,Same Day,Technology,Accessories,USB-C Hub,Chloe Zhang,John Nguyen,4,41.72,0.05,158.54,102.13,56.41,0.3558
ORD-2025-1743,2025-01-17,South,Charlotte,Consumer,Standard Class,Technology,Accessories,Wireless Mouse,Grace Lin,David Jones,5,29.66,0.05,140.88,79.8,61.08,0.4336
ORD-2025-1036,2025-01-18,East,Newark,Consumer,Standard Class,Office Supplies,Storage,File Storage Box,Aisha Kumar,Liam Lee,2,23.42,0.0,46.84,25.66,21.18,0.4522
ORD-2025-1802,2025-01-20,Central,Chicago,Consumer,First Class,Technology,Machines,Label Maker,Fatima Noor,Michael Garcia,2,57.8,0.05,109.82,65.66,44.16,0.4021
ORD-2025-1439,2025-01-20,Central,Dallas,Consumer,Second Class,Office Supplies,Paper,Premium Copy Paper (case),Fatima Noor,James Davis,4,33.67,0.05,127.95,78.41,49.54,0.3872
ORD-2025-1469,2025-01-21,South,Nashville,Consumer,First Class,Furniture,Furnishings,LED Desk Lamp,Grace Lin,Priya Smith,1,41.35,0.05,39.28,21.42,17.86,0.4547
ORD-2025-1900,2025-01-22,Central,Minneapolis,Corporate,Second Class,Office Supplies,Storage,Rolling File Cart,Ethan Osei,James Chen,2,85.01,0.1,153.02,105.85,47.17,0.3083
ORD-2025-1090,2025-01-22,Central,Chicago,Consumer,Second Class,Office Supplies,Supplies,Stapler Heavy Duty,Fatima Noor,Priya Williams,3,18.4,0.0,55.2,27.61,27.59,0.4998
ORD-2025-1129,2025-01-22,Central,Minneapolis,Home Office,Standard Class,Technology,Accessories,USB-C Hub,Fatima Noor,David Miller,5,38.73,0.1,174.28,109.47,64.81,0.3719
ORD-2025-1432,2025-01-23,Central,Houston,Consumer,Standard Class,Furniture,Bookcases,Corner Bookcase,Ethan Osei,Ava Smith,3,184.6,0.05,526.11,318.72,207.39,0.3942
ORD-2025-1696,2025-01-23,West,San Diego,Corporate,Same Day,Technology,Accessories,USB-C Hub,Daniel Reyes,Priya Singh,2,37.32,0.2,59.71,41.07,18.64,0.3122
ORD-2025-1245,2025-01-23,South,Charlotte,Corporate,Standard Class,Furniture,Bookcases,Corner Bookcase,Grace Lin,Emma Khan,2,172.52,0.2,276.03,192.62,83.41,0.3022
ORD-2025-1121,2025-01-24,South,Charlotte,Consumer,Standard Class,Technology,Copiers,Compact Copier,Hiro Tanaka,James Lewis,2,751.93,0.15,1278.28,1031.87,246.41,0.1928
ORD-2025-2093,2025-01-24,Central,Chicago,Consumer,First Class,Furniture,Bookcases,5-Shelf Bookcase,Ethan Osei,Emma Kim,2,144.27,0.0,288.54,168.37,120.17,0.4165
ORD-2025-2438,2025-01-24,Central,Houston,Corporate,Standard Class,Technology,Phones,Wireless Office Headset,Ethan Osei,Robert Khan,2,132.27,0.0,264.54,170.85,93.69,0.3542
ORD-2025-2143,2025-01-24,East,Newark,Consumer,Standard Class,Technology,Machines,Laser Printer Pro,Aisha Kumar,David Rodriguez,1,465.66,0.05,442.38,367.02,75.36,0.1704
ORD-2025-2176,2025-01-25,South,Miami,Corporate,Standard Class,Technology,Machines,Laser Printer Pro,Grace Lin,Linda Williams,1,483.9,0.0,483.9,381.5,102.4,0.2116
ORD-2025-1073,2025-01-25,East,Boston,Corporate,Standard Class,Office Supplies,Storage,File Storage Box,Aisha Kumar,Liam Khan,1,22.66,0.1,20.39,11.71,8.68,0.4257
ORD-2025-1376,2025-01-25,West,Los Angeles,Consumer,Standard Class,Technology,Phones,Business Smartphone X2,Chloe Zhang,John Lewis,1,620.16,0.2,496.13,413.42,82.71,0.1667
ORD-2025-1404,2025-01-25,Central,Minneapolis,Corporate,Second Class,Office Supplies,Supplies,Scissors Set,Fatima Noor,Liam Martinez,3,8.53,0.0,25.59,13.49,12.1,0.4728
ORD-2025-1019,2025-01-26,East,New York,Consumer,Same Day,Furniture,Tables,Round Meeting Table,Aisha Kumar,David Jones,5,275.71,0.2,1102.84,886.93,215.91,0.1958
ORD-2025-1952,2025-01-26,South,Charlotte,Consumer,Standard Class,Office Supplies,Paper,Sticky Notes Pack,Hiro Tanaka,Robert Chen,7,8.84,0.0,61.88,27.22,34.66,0.5601
ORD-2025-2506,2025-01-28,South,Atlanta,Consumer,First Class,Technology,Accessories,Wireless Mouse,Hiro Tanaka,Mateo Rodriguez,3,28.35,0.1,76.55,44.63,31.92,0.417
ORD-2025-1863,2025-01-28,East,Boston,Consumer,Standard Class,Technology,Phones,Business Smartphone X2,Aisha Kumar,Mary Clark,2,570.59,0.15,970.0,822.42,147.58,0.1521
ORD-2025-1053,2025-01-28,Central,Houston,Consumer,First Class,Technology,Copiers,Compact Copier,Ethan Osei,Mary Miller,2,720.63,0.05,1369.2,1108.83,260.37,0.1902
ORD-2025-1574,2025-01-29,West,Seattle,Consumer,Same Day,Technology,Copiers,All-in-One Copier,Daniel Reyes,Ava Silva,3,1322.31,0.3,2776.85,2627.4,149.45,0.0538
ORD-2025-1837,2025-01-30,South,Charlotte,Consumer,Standard Class,Office Supplies,Art,Marker Set,Hiro Tanaka,Elizabeth Lewis,2,14.41,0.3,20.17,13.63,6.54,0.3242
ORD-2025-2111,2025-01-30,West,Los Angeles,Consumer,Standard Class,Technology,Accessories,Wireless Mouse,Daniel Reyes,John Chen,1,28.15,0.1,25.34,14.69,10.65,0.4203
ORD-2025-2138,2025-01-31,Central,Dallas,Consumer,Second Class,Office Supplies,Storage,Rolling File Cart,Ethan Osei,David Johnson,1,95.48,0.0,95.48,64.11,31.37,0.3286
ORD-2025-1078,2025-01-31,South,Miami,Corporate,Standard Class,Furniture,Bookcases,5-Shelf Bookcase,Hiro Tanaka,Sofia Singh,7,157.4,0.1,991.62,691.53,300.09,0.3026
ORD-2025-1640,2025-01-31,West,Los Angeles,Corporate,First Class,Technology,Accessories,USB-C Hub,Daniel Reyes,Michael Williams,1,39.27,0.1,35.34,24.64,10.7,0.3028
ORD-2025-1957,2025-01-31,West,San Francisco,Consumer,Standard Class,Office Supplies,Supplies,Scissors Set,Chloe Zhang,Michael Smith,9,7.77,0.0,69.93,32.96,36.97,0.5287
